,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
497,Panthéon,48.84619085,2.346078521905153,Comme chai Toi,48.85174869628851,2.349318712949753,French Restaurant
498,Panthéon,48.84619085,2.346078521905153,Le Bar à Huîtres,48.85099294776728,2.3457950157892946,Seafood Restaurant
499,Panthéon,48.84619085,2.346078521905153,Odéon – Théâtre de l'Europe,48.84989529407516,2.3387199984318583,Theater
500,Luxembourg,48.8493919,2.3322597335758593,Place Saint-Sulpice,48.850822987537555,2.333323359489441,Plaza
501,Luxembourg,48.8493919,2.3322597335758593,Musée du Luxembourg,48.848810579832886,2.333968220602269,Art Museum
502,Luxembourg,48.8493919,2.3322597335758593,Le Petit Lux,48.8482268523914,2.3312902450561523,Sandwich Place
503,Luxembourg,48.8493919,2.3322597335758593,Pierre Hermé,48.851532,2.332766,Pastry Shop
504,Luxembourg,48.8493919,2.3322597335758593,Boucherie Roulière,48.85159766488733,2.333734127406435,French Restaurant
505,Luxembourg,48.8493919,2.3322597335758593,Muji,48.85127158574104,2.3356048249485695,Miscellaneous Shop
506,Luxembourg,48.8493919,2.3322597335758593,Blueberry,48.85263795367982,2.3315514486810374,Japanese Restaurant
507,Luxembourg,48.8493919,2.3322597335758593,L'Avant-Comptoir du Marché,48.85178121380075,2.335428735590851,Bistro
508,Luxembourg,48.8493919,2.3322597335758593,Tiger,48.85212819617358,2.3345545267982524,Cocktail Bar
509,Luxembourg,48.8493919,2.3322597335758593,Jardin du Luxembourg,48.84705290819862,2.3365044593811035,Garden
510,Luxembourg,48.8493919,2.3322597335758593,Chez Georges,48.85217316270022,2.3337117120623367,Wine Bar
511,Luxembourg,48.8493919,2.3322597335758593,Aux Prés,48.85268508354687,2.3304822379483405,French Restaurant
512,Luxembourg,48.8493919,2.3322597335758593,Poilâne,48.851291597748634,2.3290543283298755,Bakery
513,Luxembourg,48.8493919,2.3322597335758593,Compagnie des Vins Surnaturels,48.851740174158174,2.33640631097926,Wine Bar
514,Luxembourg,48.8493919,2.3322597335758593,Parc de jeux du Jardin du Luxembourg,48.84602573758126,2.3341944893942768,Playground
515,Luxembourg,48.8493919,2.3322597335758593,Marché de Raspail,48.84880722455462,2.3275264946674277,Market
516,Luxembourg,48.8493919,2.3322597335758593,Hermès,48.851562496952035,2.3276853561401367,Tailor Shop
517,Luxembourg,48.8493919,2.3322597335758593,Théâtre du Vieux-Colombier,48.851834300340485,2.3302614947643665,Theater
518,Luxembourg,48.8493919,2.3322597335758593,Grand Bassin du Jardin du Luxembourg,48.8469042547371,2.3371830582618713,Fountain
519,Luxembourg,48.8493919,2.3322597335758593,Apple Marché Saint-Germain,48.8523789,2.335844,Electronics Store
520,Luxembourg,48.8493919,2.3322597335758593,Hôtel Lutetia,48.85109441256857,2.326995302055743,Hotel
521,Luxembourg,48.8493919,2.3322597335758593,Marcello,48.852340228789245,2.335242154551719,Italian Restaurant
522,Luxembourg,48.8493919,2.3322597335758593,City Pharma,48.85275405290666,2.3333434478990966,Pharmacy
523,Luxembourg,48.8493919,2.3322597335758593,Monteverdi,48.851913857270794,2.33494070340215,Italian Restaurant
524,Luxembourg,48.8493919,2.3322597335758593,Cook'n Saj,48.853142,2.331967,Lebanese Restaurant
525,Luxembourg,48.8493919,2.3322597335758593,Eggs & Co,48.85311560765672,2.331547737121582,French Restaurant
526,Luxembourg,48.8493919,2.3322597335758593,Uniqlo,48.852417565055305,2.335445570692784,Clothing Store
527,Luxembourg,48.8493919,2.3322597335758593,Jugetsudo,48.851802707286176,2.3372256998014507,Tea Room
528,Luxembourg,48.8493919,2.3322597335758593,Huîtrerie Régis,48.85278665415609,2.3358309598285043,Seafood Restaurant
529,Luxembourg,48.8493919,2.3322597335758593,Fontaine Médicis,48.84806252656264,2.3386770486831665,Fountain
530,Luxembourg,48.8493919,2.3322597335758593,La Maison du Chocolat,48.85167880469949,2.327216068095455,Chocolate Shop
531,Luxembourg,48.8493919,2.3322597335758593,Odéon – Théâtre de l'Europe,48.84989529407516,2.3387199984318583,Theater
532,Luxembourg,48.8493919,2.3322597335758593,"Le Café Alain Ducasse, Boutique Cherche-Midi",48.849053,2.325683,Café
533,Luxembourg,48.8493919,2.3322597335758593,Amorino,48.84472335853748,2.3321104795364187,Ice Cream Shop
534,Luxembourg,48.8493919,2.3322597335758593,Breizh Café,48.851638,2.338804,Creperie
535,Luxembourg,48.8493919,2.3322597335758593,Les Caves Alliées,48.851927169343384,2.337458256066046,Pub
536,Luxembourg,48.8493919,2.3322597335758593,Chantelivre,48.85188318876506,2.3283207998152102,Bookstore
537,Luxembourg,48.8493919,2.3322597335758593,Place Saint-Germain-des-Prés,48.85418334331855,2.3335111141204834,Plaza
538,Luxembourg,48.8493919,2.3322597335758593,Square Boucicaut,48.851290844756754,2.3259043816564753,Garden
539,Luxembourg,48.8493919,2.3322597335758593,Ralph Lauren,48.854155105974385,2.330697476863861,Clothing Store
540,Luxembourg,48.8493919,2.3322597335758593,Chipotle Mexican Grill,48.85266,2.33578,Mexican Restaurant
541,Luxembourg,48.8493919,2.3322597335758593,LMDW Fine Spirits,48.85177978671303,2.338455536437595,Liquor Store
542,Luxembourg,48.8493919,2.3322597335758593,Marks & Spencer Food,48.851887005297556,2.3353019748443518,Supermarket
543,Luxembourg,48.8493919,2.3322597335758593,Grom,48.853338281725925,2.336956549841011,Ice Cream Shop
544,Luxembourg,48.8493919,2.3322597335758593,L'Avant Comptoir,48.85203883164107,2.3388125002384186,Wine Bar
545,Luxembourg,48.8493919,2.3322597335758593,La Méditerranée,48.849900403602504,2.338717364603997,Seafood Restaurant
546,Luxembourg,48.8493919,2.3322597335758593,La Robe et la Mousse,48.851627406233455,2.339042862317768,Beer Bar
547,Luxembourg,48.8493919,2.3322597335758593,L'Avant Comptoir de la Mer,48.85217947860958,2.3386002031430952,Seafood Restaurant
548,Luxembourg,48.8493919,2.3322597335758593,Huguette,48.853275328241324,2.3371106386184692,Seafood Restaurant
549,Luxembourg,48.8493919,2.3322597335758593,Gérard Mulot,48.85181782581564,2.337050550235515,Pastry Shop
550,Luxembourg,48.8493919,2.3322597335758593,La Grande Épicerie de Paris,48.85028720733153,2.3240691222224763,Gourmet Shop
551,Luxembourg,48.8493919,2.3322597335758593,Little Breizh,48.85323350489557,2.3378657230160544,Breton Restaurant
552,Luxembourg,48.8493919,2.3322597335758593,Bar Joséphine,48.851065,2.327131,Cocktail Bar
553,Luxembourg,48.8493919,2.3322597335758593,Le Bon Marché,48.851293592145254,2.324352122086566,Department Store
554,Luxembourg,48.8493919,2.3322597335758593,Les Deux Magots,48.853999335657115,2.3331602155448303,Café
555,Luxembourg,48.8493919,2.3322597335758593,Place de l'Odéon,48.85111857770892,2.338267278347423,Plaza
556,Luxembourg,48.8493919,2.3322597335758593,L'Étage de Pastavino,48.853955979737506,2.3368188755849815,Italian Restaurant
557,Luxembourg,48.8493919,2.3322597335758593,Ralph's,48.85414804663584,2.3306331038475037,American Restaurant
558,Luxembourg,48.8493919,2.3322597335758593,Saigon d'Antan,48.849595779331075,2.3400409519672394,Vietnamese Restaurant
559,Luxembourg,48.8493919,2.3322597335758593,Café de Flore,48.85399681424528,2.3326457751586753,Café
560,Luxembourg,48.8493919,2.3322597335758593,La Rhumerie,48.85322096175423,2.3354973553660843,Cajun / Creole Restaurant
561,Luxembourg,48.8493919,2.3322597335758593,Le Récamier,48.85200726461528,2.3279724401581827,French Restaurant
562,Luxembourg,48.8493919,2.3322597335758593,Cosí,48.854123,2.336865,Sandwich Place
563,Luxembourg,48.8493919,2.3322597335758593,Hotel Signature St-Germain de Pres,48.852264212072065,2.326008798338513,Hotel
564,Luxembourg,48.8493919,2.3322597335758593,Maison Sauvage,48.85374384095544,2.337993110279558,French Restaurant
565,Luxembourg,48.8493919,2.3322597335758593,Semilla,48.854066864171145,2.3368571698665614,Modern European Restaurant
566,Luxembourg,48.8493919,2.3322597335758593,Luisa Maria,48.85065565658013,2.339581187143378,Pizza Place
567,Luxembourg,48.8493919,2.3322597335758593,Le Café de la Grande Épicerie,48.8505628158976,2.323892260036338,Cupcake Shop
568,Luxembourg,48.8493919,2.3322597335758593,Sauvage,48.84861728112092,2.324790824482006,Wine Bar
569,Luxembourg,48.8493919,2.3322597335758593,Hôtel Bel Ami,48.85491750702932,2.33314078416685,Hotel
570,Luxembourg,48.8493919,2.3322597335758593,Freddy's,48.854095,2.336873,Tapas Restaurant
571,Luxembourg,48.8493919,2.3322597335758593,Taschen Store,48.85374983410963,2.338161686142449,Bookstore
572,Luxembourg,48.8493919,2.3322597335758593,La Jacobine,48.85311209502733,2.3390570452594,French Restaurant
573,Luxembourg,48.8493919,2.3322597335758593,Artus Hotel,48.85343456723105,2.336166087944067,Hotel
574,Luxembourg,48.8493919,2.3322597335758593,Au Père Louis,48.84897585571762,2.340494448520151,Wine Bar
575,Luxembourg,48.8493919,2.3322597335758593,Maison Georges Larnicol,48.85255084570218,2.339159846305847,Chocolate Shop
576,Luxembourg,48.8493919,2.3322597335758593,Le Relais de l'Entrecôte,48.854678,2.332847,Steakhouse
577,Luxembourg,48.8493919,2.3322597335758593,Saint Pearl,48.854888,2.33059,Sandwich Place
578,Luxembourg,48.8493919,2.3322597335758593,À La Petite Chaise,48.85371959048173,2.327339481074114,French Restaurant
579,Luxembourg,48.8493919,2.3322597335758593,13 au Jardin,48.84858674345366,2.339511215686798,New American Restaurant
580,Luxembourg,48.8493919,2.3322597335758593,Amorino,48.85373529504284,2.3379843807683955,Ice Cream Shop
581,Luxembourg,48.8493919,2.3322597335758593,Louis Vuitton,48.8541031,2.3328477,Boutique
582,Luxembourg,48.8493919,2.3322597335758593,Villa Medici Da Napoli,48.84952417092604,2.324951666247805,Italian Restaurant
583,Luxembourg,48.8493919,2.3322597335758593,The Conran Shop,48.851793182777676,2.3236754821337,Furniture / Home Store
584,Luxembourg,48.8493919,2.3322597335758593,Ippudo,48.85314816637294,2.337822121449159,Ramen Restaurant
585,Luxembourg,48.8493919,2.3322597335758593,Le Choupinet,48.847681274467625,2.3407530784606934,Brasserie
586,Luxembourg,48.8493919,2.3322597335758593,Prescription Cocktail Club,48.854921,2.337768,Cocktail Bar
587,Luxembourg,48.8493919,2.3322597335758593,Ladurée,48.855593093619724,2.334103381720979,Dessert Shop
588,Luxembourg,48.8493919,2.3322597335758593,La Grande Crèmerie,48.853421,2.337824,Wine Bar
589,Luxembourg,48.8493919,2.3322597335758593,Théâtre Lucernaire,48.84420089352537,2.3302727713895743,Theater
590,Luxembourg,48.8493919,2.3322597335758593,Le Comptoir du Relais,48.851871,2.33878,Bistro
591,Luxembourg,48.8493919,2.3322597335758593,Place de la Sorbonne,48.84861145387873,2.3424670100212097,Plaza
592,Luxembourg,48.8493919,2.3322597335758593,La Filmothèque du Quartier Latin,48.84956850411322,2.3426390287381453,Indie Movie Theater
593,Luxembourg,48.8493919,2.3322597335758593,Da Rosa,48.853360932706465,2.3369945495237627,Spanish Restaurant
594,Luxembourg,48.8493919,2.3322597335758593,Hôtel La Belle Juliette,48.84739739973032,2.322439295616906,Hotel
595,Luxembourg,48.8493919,2.3322597335758593,Patrick Roger,48.851770714403145,2.341819400904788,Chocolate Shop
596,Luxembourg,48.8493919,2.3322597335758593,Coya,48.85423204166965,2.3246128857135773,Peruvian Restaurant
597,Luxembourg,48.8493919,2.3322597335758593,La Bottega di Pastavino,48.853873,2.336835,Gourmet Shop
598,Luxembourg,48.8493919,2.3322597335758593,Castor Club,48.85197948108793,2.342466032109098,Cocktail Bar
599,Luxembourg,48.8493919,2.3322597335758593,Hôtel d'Aubusson,48.85472883599233,2.3395052403718175,Hotel
